                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    467,                0.49056,                0.29156,                 0.8568,                0.68912,                0.63675,                0.67152,                 0.4493,                0.98508,                0.85354,                 1.0695,             5.5206e-05,             5.5206e-05,             5.5206e-05
                    468,                0.47002,                0.28615,                0.85086,                0.69303,                0.62982,                0.67175,                0.44905,                0.98603,                0.85038,                 1.0701,             5.3793e-05,             5.3793e-05,             5.3793e-05
                    469,                0.43618,                0.26388,                0.84575,                0.69712,                0.63174,                0.67345,                0.44893,                0.98593,                0.84635,                 1.0706,             5.2379e-05,             5.2379e-05,             5.2379e-05
                    470,                0.48617,                0.29178,                0.87335,                0.69303,                0.63931,                0.67322,                 0.4488,                0.98559,                0.84573,                 1.0703,             5.0965e-05,             5.0965e-05,             5.0965e-05
                    471,                0.44453,                0.27891,                0.85018,                0.68667,                0.64498,                0.67337,                 0.4491,                0.98505,                0.84749,                 1.0711,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    472,                  0.471,                0.31968,                0.84489,                0.68502,                0.64159,                0.67397,                0.44947,                0.98479,                0.85095,                 1.0707,             4.8138e-05,             4.8138e-05,             4.8138e-05
                    473,                0.48794,                0.28185,                0.85055,                0.70168,                0.63558,                0.67593,                0.45038,                0.98323,                0.85171,                 1.0711,             4.6724e-05,             4.6724e-05,             4.6724e-05
                    474,                0.47357,                 0.2813,                0.85118,                0.71231,                0.62472,                0.67596,                0.45028,                0.98439,                0.85337,                 1.0719,              4.531e-05,              4.531e-05,              4.531e-05
                    475,                0.45684,                0.27918,                 0.8395,                0.70525,                 0.6245,                0.67723,                0.45142,                0.98502,                0.85196,                 1.0725,             4.3897e-05,             4.3897e-05,             4.3897e-05
                    476,                 0.4372,                0.27018,                0.83529,                0.69542,                0.63168,                0.67868,                0.45186,                0.98452,                0.84708,                 1.0734,             4.2483e-05,             4.2483e-05,             4.2483e-05
                    477,                0.44196,                0.27603,                0.84923,                0.68384,                0.64307,                0.67805,                0.45202,                0.98451,                0.84727,                 1.0736,             4.1069e-05,             4.1069e-05,             4.1069e-05
                    478,                0.47024,                0.29674,                0.85213,                0.68328,                 0.6468,                0.67735,                0.45265,                0.98343,                0.84606,                 1.0736,             3.9656e-05,             3.9656e-05,             3.9656e-05
                    479,                0.46286,                0.29252,                 0.8485,                0.67786,                0.64983,                0.67717,                0.45255,                0.98423,                0.84438,                 1.0745,             3.8242e-05,             3.8242e-05,             3.8242e-05
                    480,                0.43367,                0.27158,                0.84312,                0.69378,                0.64252,                0.67645,                0.45211,                0.98413,                0.84329,                 1.0743,             3.6828e-05,             3.6828e-05,             3.6828e-05
                    481,                0.48169,                0.29427,                0.84322,                0.70063,                0.63786,                0.67879,                0.45157,                0.98366,                0.84331,                  1.073,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    482,                 0.4555,                0.28556,                0.86277,                0.70364,                0.63782,                0.67678,                0.45174,                0.98378,                0.84124,                 1.0734,             3.4001e-05,             3.4001e-05,             3.4001e-05
                    483,                0.44858,                 0.2818,                0.85525,                0.69735,                0.63908,                0.67576,                  0.451,                0.98264,                0.84044,                 1.0728,             3.2587e-05,             3.2587e-05,             3.2587e-05
                    484,                0.45202,                0.28118,                0.84744,                0.70717,                0.62885,                0.67525,                0.45138,                 0.9818,                0.84037,                 1.0723,             3.1173e-05,             3.1173e-05,             3.1173e-05
                    485,                0.46613,                0.28585,                0.84726,                0.70526,                0.62727,                0.67402,                0.45063,                 0.9831,                0.84407,                 1.0731,              2.976e-05,              2.976e-05,              2.976e-05
                    486,                0.46043,                 0.2964,                0.83834,                0.70889,                0.62748,                0.67337,                0.45025,                0.98405,                0.84489,                 1.0734,             2.8346e-05,             2.8346e-05,             2.8346e-05
                    487,                 0.4604,                 0.2856,                0.85606,                0.70798,                0.62667,                0.67309,                0.45078,                 0.9844,                0.84383,                 1.0731,             2.6932e-05,             2.6932e-05,             2.6932e-05
                    488,                0.44207,                0.26695,                 0.8418,                0.70606,                0.62905,                0.67397,                0.45115,                0.98463,                 0.8449,                 1.0742,             2.5518e-05,             2.5518e-05,             2.5518e-05
                    489,                0.45102,                0.26783,                0.84486,                0.70747,                 0.6319,                 0.6745,                0.45183,                0.98425,                 0.8425,                 1.0742,             2.4105e-05,             2.4105e-05,             2.4105e-05
                    490,                0.44663,                0.28861,                0.85956,                0.70432,                0.63126,                0.67461,                0.45163,                0.98354,                0.84163,                 1.0741,             2.2691e-05,             2.2691e-05,             2.2691e-05
                    491,                0.42482,                0.23948,                0.83317,                0.70933,                0.62333,                0.67466,                0.45076,                0.98212,                0.84172,                 1.0744,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    492,                 0.4211,                0.24052,                0.81716,                 0.7156,                0.61781,                0.67263,                0.44996,                0.98125,                0.84113,                  1.074,             1.9863e-05,             1.9863e-05,             1.9863e-05
                    493,                0.42925,                0.24028,                0.82393,                0.70695,                0.61936,                0.67237,                0.45009,                0.98094,                0.84153,                 1.0747,              1.845e-05,              1.845e-05,              1.845e-05
                    494,                0.42822,                0.24674,                0.82573,                0.70364,                0.62125,                0.67285,                 0.4502,                0.98143,                0.84183,                 1.0739,             1.7036e-05,             1.7036e-05,             1.7036e-05
                    495,                0.46906,                0.25943,                0.82587,                0.69298,                0.62247,                0.67089,                0.44959,                0.98004,                0.83969,                 1.0736,             1.5622e-05,             1.5622e-05,             1.5622e-05
                    496,                 0.4494,                0.24656,                0.83443,                0.69438,                0.61909,                0.67092,                0.44836,                0.98063,                0.83942,                 1.0737,             1.4209e-05,             1.4209e-05,             1.4209e-05
                    497,                  0.454,                0.25528,                0.83518,                0.69427,                0.61794,                0.66982,                0.44728,                0.98122,                0.84258,                 1.0738,             1.2795e-05,             1.2795e-05,             1.2795e-05
                    498,                0.42928,                0.23426,                0.82821,                0.69077,                0.61828,                0.67013,                0.44744,                0.98102,                0.84388,                 1.0732,             1.1381e-05,             1.1381e-05,             1.1381e-05
                    499,                0.42005,                0.23867,                0.81147,                0.69377,                0.61944,                0.67005,                0.44731,                0.98211,                 0.8454,                 1.0735,             9.9674e-06,             9.9674e-06,             9.9674e-06
                    500,                0.43394,                0.24537,                0.83598,                0.69321,                0.61489,                0.66979,                0.44743,                  0.982,                0.84677,                 1.0732,             8.5537e-06,             8.5537e-06,             8.5537e-06
